Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
361,Troy Murphy,30,2TM,PF,35,4,466,42,114,.368,5,33,.152,37,81,.457,.390,20,30,.667,22,91,113,23,15,3,20,47,109,0,,murphtr01
361,Troy Murphy,30,NJN,PF,18,4,288,26,76,.342,4,23,.174,22,53,.415,.368,9,17,.529,11,64,75,17,7,2,13,28,65,0,,murphtr01
361,Troy Murphy,30,BOS,PF,17,0,178,16,38,.421,1,10,.100,15,28,.536,.434,11,13,.846,11,27,38,6,8,1,7,19,44,0,,murphtr01
362,Kyrylo Fesenko,24,UTA,C,53,1,456,44,100,.440,0,1,.000,44,99,.444,.440,18,46,.391,34,74,108,18,4,16,25,90,106,0,,fesenky01
363,Terrence Williams,23,2TM,SG,21,0,290,43,115,.374,6,22,.273,37,93,.398,.400,14,21,.667,4,47,51,38,9,0,33,25,106,0,,willite01
363,Terrence Williams,23,NJN,SG,10,0,206,29,73,.397,4,12,.333,25,61,.410,.425,5,10,.500,3,33,36,31,5,0,25,21,67,0,,willite01
363,Terrence Williams,23,HOU,SG,11,0,84,14,42,.333,2,10,.200,12,32,.375,.357,9,11,.818,1,14,15,7,4,0,8,4,39,0,,willite01
364,Udonis Haslem,30,MIA,PF,13,0,345,44,86,.512,0,0,,44,86,.512,.512,16,20,.800,29,77,106,6,7,3,14,39,104,0,,hasleud01
365,Jawad Williams,27,CLE,SF,26,1,391,41,126,.325,13,45,.289,28,81,.346,.377,9,12,.750,7,41,48,22,9,3,16,34,104,0,,willija04
366,Steve Novak,27,2TM,SF,30,0,215,35,67,.522,26,46,.565,9,21,.429,.716,8,8,1.000,4,24,28,3,1,5,4,14,104,0,,novakst01
366,Steve Novak,27,DAL,SF,7,0,18,4,8,.500,3,4,.750,1,4,.250,.688,0,0,,0,5,5,0,0,0,0,3,11,0,,novakst01
366,Steve Novak,27,SAS,SF,23,0,197,31,59,.525,23,42,.548,8,17,.471,.720,8,8,1.000,4,19,23,3,1,5,4,11,93,0,,novakst01
367,Ish Smith,22,2TM,PG,43,3,442,43,115,.374,3,10,.300,40,105,.381,.387,12,21,.571,7,40,47,79,18,2,34,37,101,0,,smithis01
367,Ish Smith,22,HOU,PG,28,3,329,32,83,.386,3,8,.375,29,75,.387,.404,7,10,.700,6,36,42,64,13,2,26,26,74,0,,smithis01
367,Ish Smith,22,MEM,PG,15,0,113,11,32,.344,0,2,.000,11,30,.367,.344,5,11,.455,1,4,5,15,5,0,8,11,27,0,,smithis01
368,Tony Battie,34,PHI,C,38,0,377,45,96,.469,2,3,.667,43,93,.462,.479,8,14,.571,17,82,99,12,5,15,12,59,100,0,,battito01
369,Jason Collins,32,ATL,C,49,28,593,34,71,.479,1,1,1.000,33,70,.471,.486,27,41,.659,30,72,102,22,9,9,26,97,96,0,,collija04
370,James Anderson,21,SAS,SF,26,2,286,31,81,.383,18,46,.391,13,35,.371,.494,14,18,.778,2,21,23,18,3,6,13,24,94,0,,anderja01
371,Othyus Jeffers,25,2TM,SG,17,1,322,31,65,.477,1,4,.250,30,61,.492,.485,30,46,.652,25,42,67,20,17,0,14,32,93,0,,jeffeot01
371,Othyus Jeffers,25,SAS,SG,1,0,8,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,2,2,1,0,0,1,1,2,0,,jeffeot01
371,Othyus Jeffers,25,WAS,SG,16,1,314,30,62,.484,1,4,.250,29,58,.500,.492,30,46,.652,25,40,65,19,17,0,13,31,91,0,,jeffeot01
372,Hilton Armstrong,26,2TM,C,53,2,488,37,76,.487,2,4,.500,35,72,.486,.500,16,33,.485,42,89,131,14,18,21,28,84,92,0,,armsthi01
372,Hilton Armstrong,26,WAS,C,41,2,412,31,64,.484,1,3,.333,30,61,.492,.492,14,23,.609,39,75,114,10,15,16,25,75,77,0,,armsthi01
372,Hilton Armstrong,26,ATL,C,12,0,76,6,12,.500,1,1,1.000,5,11,.455,.542,2,10,.200,3,14,17,4,3,5,3,9,15,0,,armsthi01
373,Luke Walton,30,LAL,SF,54,0,484,38,116,.328,8,34,.235,30,82,.366,.362,7,10,.700,9,58,67,62,9,4,31,38,91,0,,waltolu01
374,Derrick Caracter,22,LAL,C,41,0,215,32,66,.485,0,0,,32,66,.485,.485,17,23,.739,19,24,43,7,4,10,19,47,81,0,,caracde01
375,Chris Quinn,27,SAS,PG,41,0,292,33,91,.363,11,37,.297,22,54,.407,.423,4,8,.500,3,22,25,42,5,1,12,29,81,0,,quinnch01
376,Earl Barron,29,3TM,C,21,7,305,32,99,.323,0,0,,32,99,.323,.323,15,24,.625,32,44,76,11,8,6,16,46,79,0,,barroea01
376,Earl Barron,29,PHO,C,12,6,183,12,51,.235,0,0,,12,51,.235,.235,12,20,.600,16,24,40,4,6,4,11,32,36,0,,barroea01
376,Earl Barron,29,MIL,C,7,0,85,17,37,.459,0,0,,17,37,.459,.459,2,2,1.000,12,10,22,4,2,2,2,10,36,0,,barroea01
376,Earl Barron,29,POR,C,2,1,37,3,11,.273,0,0,,3,11,.273,.273,1,2,.500,4,10,14,3,0,0,3,4,7,0,,barroea01
377,Jeremy Lin,22,GSW,PG,29,0,285,28,72,.389,1,5,.200,27,67,.403,.396,19,25,.760,12,22,34,42,33,9,18,31,76,0,,linje01
378,Sasha Pavlović,27,3TM,SG,31,7,362,29,72,.403,12,31,.387,17,41,.415,.486,6,10,.600,1,31,32,16,10,7,12,34,76,0,,pavloal01
378,Sasha Pavlović,27,DAL,SF,10,6,163,15,35,.429,7,16,.438,8,19,.421,.529,4,5,.800,0,12,12,7,5,3,5,15,41,0,,pavloal01
378,Sasha Pavlović,27,NOH,SG,4,1,50,2,11,.182,0,5,.000,2,6,.333,.182,0,0,,0,6,6,6,0,4,1,4,4,0,,pavloal01
378,Sasha Pavlović,27,BOS,SG,17,0,149,12,26,.462,5,10,.500,7,16,.438,.558,2,5,.400,1,13,14,3,5,0,6,15,31,0,,pavloal01
379,Hamed Haddadi,25,MEM,C,31,0,168,30,58,.517,0,1,.000,30,57,.526,.517,15,23,.652,24,44,68,5,2,13,11,29,75,0,,haddaha01
380,Roger Mason,30,NYK,SG,26,0,319,26,77,.338,16,44,.364,10,33,.303,.442,7,10,.700,5,38,43,20,6,2,6,25,75,0,,masonro01
381,DaJuan Summers,23,DET,SF,22,1,199,28,69,.406,9,21,.429,19,48,.396,.471,9,20,.450,2,10,12,2,3,1,13,21,74,0,,summeda01
382,Jared Jeffries,29,2TM,PF,42,9,601,30,86,.349,2,9,.222,28,77,.364,.360,12,29,.414,62,54,116,36,31,17,21,75,74,0,,jeffrja01
382,Jared Jeffries,29,HOU,PF,18,0,138,11,36,.306,1,6,.167,10,30,.333,.319,4,10,.400,20,15,35,11,7,3,4,21,27,0,,jeffrja01
382,Jared Jeffries,29,NYK,PF,24,9,463,19,50,.380,1,3,.333,18,47,.383,.390,8,19,.421,42,39,81,25,24,14,17,54,47,0,,jeffrja01
383,Melvin Ely,32,DEN,C,30,2,366,28,51,.549,0,0,,28,51,.549,.549,13,21,.619,27,47,74,14,4,11,14,50,69,0,,elyme01
384,Eduardo Nájera,34,CHA,PF,31,0,372,26,72,.361,11,34,.324,15,38,.395,.438,6,11,.545,14,30,44,20,11,6,13,52,69,0,,najered01
385,Mehmet Okur,31,UTA,C,13,0,168,22,62,.355,5,16,.313,17,46,.370,.395,15,20,.750,9,21,30,19,4,4,7,18,64,0,,okurme01
386,Joel Przybilla,31,2TM,C,36,9,519,25,44,.568,0,0,,25,44,.568,.568,14,27,.519,37,108,145,13,5,15,29,79,64,0,,przybjo01
386,Joel Przybilla,31,POR,C,31,9,445,21,34,.618,0,0,,21,34,.618,.618,13,23,.565,28,93,121,13,5,14,22,63,55,0,,przybjo01
386,Joel Przybilla,31,CHA,C,5,0,74,4,10,.400,0,0,,4,10,.400,.400,1,4,.250,9,15,24,0,0,1,7,16,9,0,,przybjo01
387,Devin Ebanks,21,LAL,SG,20,0,118,21,51,.412,2,5,.400,19,46,.413,.431,18,23,.783,15,12,27,2,4,5,6,7,62,0,,ebankde01
388,D.J. Mbenga,30,NOH,C,41,0,330,23,49,.469,0,0,,23,49,.469,.469,13,18,.722,35,51,86,6,6,27,21,52,59,0,,mbengdj01
389,Jeff Adrien,24,GSW,PF,23,0,196,23,54,.426,0,0,,23,54,.426,.426,11,19,.579,23,35,58,10,4,5,9,28,57,0,,adrieje01
390,Quinton Ross,29,NJN,SF,36,4,353,26,59,.441,0,3,.000,26,56,.464,.441,5,14,.357,10,20,30,10,3,6,7,40,57,0,,rossqu01
391,Garrett Temple,24,3TM,PG,24,0,230,20,68,.294,10,37,.270,10,31,.323,.368,7,17,.412,1,22,23,32,11,6,23,24,57,0,,templga01
391,Garrett Temple,24,SAS,SG,3,0,21,1,5,.200,0,1,.000,1,4,.250,.200,0,2,.000,1,1,2,2,1,1,1,2,2,0,,templga01
391,Garrett Temple,24,MIL,SG,9,0,83,7,21,.333,3,10,.300,4,11,.364,.405,0,4,.000,0,6,6,6,1,1,2,8,17,0,,templga01
391,Garrett Temple,24,CHA,PG,12,0,126,12,42,.286,7,26,.269,5,16,.313,.369,7,11,.636,0,15,15,24,9,4,20,14,38,0,,templga01
392,Jason Williams,35,2TM,PG,27,0,295,22,67,.328,10,38,.263,12,29,.414,.403,0,0,,3,27,30,52,11,1,18,8,54,0,,willija02
392,Jason Williams,35,ORL,PG,16,0,171,13,38,.342,7,23,.304,6,15,.400,.434,0,0,,3,19,22,24,8,0,11,6,33,0,,willija02
392,Jason Williams,35,MEM,PG,11,0,124,9,29,.310,3,15,.200,6,14,.429,.362,0,0,,0,8,8,28,3,1,7,2,21,0,,willija02
393,Hasheem Thabeet,23,2TM,C,47,0,373,17,40,.425,0,0,,17,40,.425,.425,19,35,.543,24,51,75,4,9,16,17,76,53,0,,thabeha01
393,Hasheem Thabeet,23,MEM,C,45,0,369,17,39,.436,0,0,,17,39,.436,.436,19,35,.543,24,51,75,4,9,15,17,73,53,0,,thabeha01
393,Hasheem Thabeet,23,HOU,C,2,0,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,1,0,3,0,0,,thabeha01
394,Avery Bradley,20,BOS,PG,31,0,162,23,67,.343,0,5,.000,23,62,.371,.343,6,12,.500,4,13,17,12,9,0,16,20,52,0,,bradlav01
395,Yao Ming,30,HOU,C,5,5,91,18,37,.486,0,0,,18,37,.486,.486,15,16,.938,7,20,27,4,0,8,7,13,51,0,AS,mingya01
396,Mustafa Shakur,26,WAS,PG,22,0,159,21,59,.356,1,10,.100,20,49,.408,.364,8,15,.533,7,15,22,25,5,3,18,15,51,0,,shakumu01
397,Sean Marks,35,POR,C,29,0,208,19,44,.432,2,2,1.000,17,42,.405,.455,5,8,.625,16,24,40,4,3,5,11,44,45,0,,marksse01
398,Garret Siler,24,PHO,C,21,0,101,17,31,.548,0,0,,17,31,.548,.548,11,22,.500,16,12,28,3,1,4,10,20,45,0,,silerga01
399,Michael Redd,31,MIL,SG,10,0,134,18,45,.400,4,17,.235,14,28,.500,.444,4,4,1.000,0,8,8,12,2,1,4,4,44,0,,reddmi01
400,Dominique Jones,22,DAL,SG,18,0,135,14,45,.311,0,4,.000,14,41,.341,.311,14,17,.824,6,19,25,19,5,3,10,7,42,0,,jonesdo02
401,Danny Green,23,SAS,SG,8,0,92,17,35,.486,7,19,.368,10,16,.625,.586,0,0,,3,12,15,2,2,1,5,7,41,0,,greenda02
402,Royal Ivey,29,OKC,SG,25,0,155,16,38,.421,7,16,.438,9,22,.409,.513,2,2,1.000,2,14,16,7,6,1,5,17,41,0,,iveyro01
403,Larry Owens,28,2TM,SF,12,0,143,15,32,.469,6,13,.462,9,19,.474,.563,4,9,.444,1,14,15,8,9,5,5,18,40,0,,owensla01
403,Larry Owens,28,SAS,SF,7,0,31,3,6,.500,1,3,.333,2,3,.667,.583,2,4,.500,0,4,4,1,2,0,0,4,9,0,,owensla01
403,Larry Owens,28,WAS,SF,5,0,112,12,26,.462,5,10,.500,7,16,.438,.558,2,5,.400,1,10,11,7,7,5,5,14,31,0,,owensla01
404,Lance Stephenson,20,IND,SG,12,0,115,13,39,.333,0,5,.000,13,34,.382,.333,11,14,.786,1,17,18,21,4,0,16,14,37,0,,stephla01
405,Willie Warren,21,LAC,PG,19,0,134,13,35,.371,5,15,.333,8,20,.400,.443,6,8,.750,1,11,12,27,6,0,8,16,37,0,,warrewi01
406,Luke Babbitt,21,POR,SF,24,0,137,15,55,.273,3,16,.188,12,39,.308,.300,3,9,.333,6,24,30,6,2,2,8,15,36,0,,babbilu01
407,Jamaal Magloire,32,MIA,C,18,0,158,13,22,.591,0,0,,13,22,.591,.591,9,18,.500,17,44,61,3,4,2,5,26,35,0,,magloja01
408,Trey Johnson,26,2TM,SG,8,0,94,12,33,.364,1,3,.333,11,30,.367,.379,9,10,.900,2,5,7,11,1,1,5,12,34,0,,johnstr01
408,Trey Johnson,26,TOR,SG,7,0,81,10,30,.333,1,3,.333,9,27,.333,.350,7,8,.875,2,5,7,11,1,1,5,11,28,0,,johnstr01
408,Trey Johnson,26,LAL,SG,1,0,13,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,0,0,0,0,0,0,0,1,6,0,,johnstr01
409,Chris Johnson,25,2TM,C,14,1,138,9,21,.429,0,0,,9,21,.429,.429,15,20,.750,12,20,32,3,3,9,10,21,33,0,,johnsch03
409,Chris Johnson,25,POR,C,10,1,106,7,18,.389,0,0,,7,18,.389,.389,13,18,.722,11,16,27,2,3,6,8,18,27,0,,johnsch03
409,Chris Johnson,25,BOS,C,4,0,32,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,1,4,5,1,0,3,2,3,6,0,,johnsch03
410,Charlie Bell,31,GSW,SG,19,0,171,12,43,.279,6,21,.286,6,22,.273,.349,2,4,.500,6,12,18,13,6,1,6,13,32,0,,bellch01
411,Etan Thomas,32,ATL,C,13,0,82,10,21,.476,0,0,,10,21,.476,.476,12,15,.800,6,17,23,2,1,4,5,11,32,0,,thomaet01
412,Kyle Weaver,24,UTA,SG,5,0,69,9,25,.360,3,7,.429,6,18,.333,.420,7,8,.875,2,8,10,7,2,2,7,3,28,0,,weaveky01
413,Byron Mullens,21,OKC,PF,13,0,85,9,28,.321,0,0,,9,28,.321,.321,7,14,.500,6,18,24,0,2,3,8,11,25,0,,mulleby01
414,Malik Allen,32,ORL,PF,18,0,178,11,31,.355,0,0,,11,31,.355,.355,1,2,.500,12,20,32,4,1,4,3,30,23,0,,allenma01
415,Mario West,26,NJN,SG,6,3,116,9,21,.429,1,4,.250,8,17,.471,.452,3,5,.600,2,9,11,10,7,0,2,13,22,0,,westma02
416,DeSagana Diop,29,CHA,C,16,0,181,8,24,.333,0,0,,8,24,.333,.333,4,11,.364,12,28,40,7,4,15,11,26,20,0,,diopde01
417,Brian Scalabrine,32,CHI,PF,18,0,88,10,19,.526,0,5,.000,10,14,.714,.526,0,0,,1,7,8,6,3,4,5,18,20,0,,scalabr01
418,Jarron Collins,32,2TM,C,28,0,181,6,21,.286,0,0,,6,21,.286,.286,7,10,.700,14,10,24,2,4,1,7,29,19,0,,collija03
418,Jarron Collins,32,LAC,C,23,0,157,5,15,.333,0,0,,5,15,.333,.333,7,10,.700,7,10,17,1,4,1,5,24,17,0,,collija03
418,Jarron Collins,32,POR,C,5,0,24,1,6,.167,0,0,,1,6,.167,.167,0,0,,7,0,7,1,0,0,2,5,2,0,,collija03
419,Cole Aldrich,22,OKC,C,18,0,142,8,15,.533,0,0,,8,15,.533,.533,2,4,.500,13,22,35,4,5,7,8,30,18,0,,aldrico01
420,Lester Hudson,26,WAS,PG,11,0,73,6,24,.250,4,15,.267,2,9,.222,.333,2,4,.500,1,4,5,17,4,1,7,10,18,0,,hudsole01
421,Sherron Collins,23,CHA,PG,20,0,66,7,25,.280,2,10,.200,5,15,.333,.320,1,1,1.000,0,5,5,8,2,0,4,2,17,0,,collish01
422,Jason Kapono,29,PHI,SF,24,2,112,7,28,.250,1,8,.125,6,20,.300,.268,1,2,.500,3,8,11,4,2,1,2,4,16,0,,kaponja01
423,Darius Songaila,32,PHI,C,10,0,71,7,15,.467,0,0,,7,15,.467,.467,2,4,.500,2,8,10,2,0,0,4,16,16,0,,songada01
424,Renaldo Balkman,26,2TM,SF,8,0,62,6,13,.462,1,2,.500,5,11,.455,.500,3,4,.750,2,5,7,2,4,2,1,15,16,0,,balkmre01
424,Renaldo Balkman,26,DEN,SF,5,0,44,5,9,.556,0,0,,5,9,.556,.556,3,4,.750,1,3,4,2,3,2,0,11,13,0,,balkmre01
424,Renaldo Balkman,26,NYK,SF,3,0,18,1,4,.250,1,2,.500,0,2,.000,.375,0,0,,1,2,3,0,1,0,1,4,3,0,,balkmre01
425,Maurice Ager,26,MIN,SG,4,0,29,6,11,.545,3,4,.750,3,7,.429,.682,0,0,,0,2,2,1,1,0,4,4,15,0,,agerma01
426,Hamady N'Diaye,24,WAS,C,16,0,80,4,5,.800,0,0,,4,5,.800,.800,6,12,.500,2,5,7,0,2,5,3,18,14,0,,ndiayha01
427,Ime Udoka,33,SAS,SF,20,0,130,5,21,.238,0,8,.000,5,13,.385,.238,4,8,.500,5,14,19,13,8,1,5,14,14,0,,udokaim01
428,Jerry Stackhouse,36,MIA,SG,7,1,50,3,12,.250,1,4,.250,2,8,.250,.292,5,7,.714,1,6,7,3,0,2,2,3,12,0,,stackje01
429,DeMarre Carroll,24,2TM,PF,12,0,50,4,12,.333,0,0,,4,12,.333,.333,2,2,1.000,2,6,8,4,1,1,0,5,10,0,,carrode01
429,DeMarre Carroll,24,MEM,PF,7,0,39,4,9,.444,0,0,,4,9,.444,.444,2,2,1.000,2,6,8,2,1,1,0,5,10,0,,carrode01
429,DeMarre Carroll,24,HOU,PF,5,0,11,0,3,.000,0,0,,0,3,.000,.000,0,0,,0,0,0,2,0,0,0,0,0,0,,carrode01
430,Craig Brackins,23,PHI,PF,3,0,33,4,16,.250,0,5,.000,4,11,.364,.250,0,0,,2,2,4,1,1,0,0,3,8,0,,brackcr01
431,Mike Harris,27,HOU,PF,4,0,16,3,6,.500,0,0,,3,6,.500,.500,2,4,.500,2,3,5,1,0,1,1,2,8,0,,harrimi01
432,Andy Rautins,24,NYK,SG,5,0,24,3,7,.429,1,4,.250,2,3,.667,.500,1,2,.500,0,1,1,3,1,0,7,0,8,0,,rautian01
433,Joe Smith,35,2TM,PF,16,3,69,3,16,.188,0,0,,3,16,.188,.188,2,2,1.000,3,18,21,4,0,4,5,13,8,0,,smithjo02
433,Joe Smith,35,NJN,PF,4,3,25,1,4,.250,0,0,,1,4,.250,.250,0,0,,1,2,3,1,0,0,2,3,2,0,,smithjo02
433,Joe Smith,35,LAL,PF,12,0,44,2,12,.167,0,0,,2,12,.167,.167,2,2,1.000,2,16,18,3,0,4,3,10,6,0,,smithjo02
434,Fabricio Oberto,35,POR,C,5,0,45,3,5,.600,0,0,,3,5,.600,.600,1,2,.500,3,4,7,0,0,0,3,10,7,0,,obertfa01
435,Pape Sy,22,ATL,SF,3,0,21,2,6,.333,0,1,.000,2,5,.400,.333,3,3,1.000,2,1,3,2,1,0,3,1,7,0,,sypa01
436,Solomon Alabi,22,TOR,C,12,0,59,3,15,.200,0,0,,3,15,.200,.200,0,2,.000,7,7,14,2,2,2,3,5,6,0,,alabiso01
437,Marcus Banks,29,TOR,PG,3,0,22,0,2,.000,0,0,,0,2,.000,.000,6,8,.750,0,1,1,3,1,0,2,4,6,0,,banksma01
438,Antonio Daniels,35,PHI,PG,4,0,35,2,5,.400,0,2,.000,2,3,.667,.400,2,2,1.000,0,5,5,2,0,0,1,0,6,0,,daniean01
439,Marcus Cousin,24,UTA,C,4,0,18,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,3,3,0,0,1,1,1,4,0,,cousima01
440,Morris Peterson,33,OKC,SG,4,0,23,2,5,.400,0,1,.000,2,4,.500,.400,0,0,,0,3,3,1,0,0,0,5,4,0,,petermo01
441,Patrick Ewing,26,NOH,SF,7,0,19,0,5,.000,0,2,.000,0,3,.000,.000,3,4,.750,1,1,2,2,0,1,1,1,3,0,,ewingpa02
442,Orien Greene,28,NJN,SG,3,0,5,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,0,0,0,1,1,0,0,0,3,0,,greenor01
443,Ronald Dupree,30,TOR,SF,3,0,13,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,0,3,3,1,0,0,0,2,2,0,,duprero01
444,John Lucas III,28,CHI,PG,2,0,10,1,3,.333,0,1,.000,1,2,.500,.333,0,2,.000,0,0,0,1,0,0,0,0,2,0,,lucasjo02
445,Pops Mensah-Bonsu,27,NOH,PF,7,0,35,1,3,.333,0,0,,1,3,.333,.333,0,0,,3,8,11,2,0,0,2,11,2,0,,mensapo01
446,Dexter Pittman,22,MIA,C,2,0,11,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,2,3,0,0,0,2,2,2,0,,pittmde01
447,Theo Ratliff,37,LAL,C,10,0,71,1,6,.167,0,0,,1,6,.167,.167,0,2,.000,6,7,13,3,2,5,3,7,2,0,,ratlith01
448,Antoine Wright,26,SAC,SG,7,0,31,1,8,.125,0,4,.000,1,4,.250,.125,0,0,,2,1,3,0,1,0,1,3,2,0,,wrighan01
449,Gani Lawal,22,PHO,PF,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,,lawalga01
450,Bobby Simmons,30,SAS,SF,2,0,16,0,3,.000,0,3,.000,0,0,,.000,0,0,,0,0,0,2,0,0,0,2,0,0,,simmobo01
451,Brian Skinner,34,MIL,C,2,0,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,skinnbr01
452,Hassan Whiteside,21,SAC,C,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,0,,whiteha01
,League Average,,,,,,,,,.459,,,.358,,,.487,.498,,,.763,,,,,,,,,,,,-9999
Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Monta Ellis,25,GSW,SG,80,80,3227,18.6,.536,.235,.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6.0,.089,1.7,-0.9,0.8,2.3,,ellismo01
2,LaMarcus Aldridge,25,POR,PF,81,81,3211,21.5,.549,.016,.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,7.6,3.5,11.1,.166,2.6,-0.5,2.1,3.4,NBA3,aldrila01
3,Luol Deng,25,CHI,SF,82,82,3208,15.5,.549,.288,.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,.149,1.1,0.6,1.7,3.0,DPOY-10,denglu01
4,Dorell Wright,25,GSW,SF,82,82,3147,15.0,.539,.450,.199,3.1,12.6,7.8,11.6,2.0,1.5,9.6,19.3,3.9,1.8,5.8,.088,1.3,-0.5,0.8,2.2,,wrighdo01
5,Blake Griffin,21,LAC,PF,82,82,3112,21.9,.549,.017,.505,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,6.5,3.4,9.8,.152,3.0,-0.3,2.6,3.6,MVP-10ROY-1AS,griffbl01
6,LeBron James,26,MIA,SF,79,79,3063,27.3,.594,.188,.446,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,10.3,5.3,15.6,.244,6.3,1.8,8.1,7.8,MVP-3DPOY-9ASNBA1DEF1,jamesle01
7,Kevin Durant,22,OKC,SF,78,78,3038,23.6,.589,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,.189,5.2,-0.3,4.9,5.3,MVP-5ASNBA1,duranke01
8,Pau Gasol,30,LAL,C,82,82,3037,23.3,.589,.003,.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10.0,4.7,14.7,.232,3.9,0.9,4.8,5.2,ASNBA2,gasolpa01
9,Derrick Rose,22,CHI,PG,81,81,3026,23.5,.550,.241,.348,3.2,9.4,6.4,38.7,1.5,1.3,13.1,32.2,8.3,4.8,13.1,.208,6.3,0.5,6.8,6.7,MVP-1ASNBA1,rosede01
10,Al Jefferson,26,UTA,C,82,82,2940,20.1,.528,.000,.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,5.1,2.7,7.8,.128,1.6,-1.0,0.6,1.9,,jeffeal01
11,Dwight Howard,25,ORL,C,78,78,2935,26.1,.616,.007,.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,6.7,7.7,14.4,.235,2.9,2.4,5.3,5.4,MVP-2DPOY-1ASNBA1DEF1,howardw01
12,Jrue Holiday,20,PHI,PG,82,82,2901,15.4,.525,.222,.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,2.2,3.5,5.7,.094,0.4,0.4,0.8,2.0,,holidjr01
13,Ray Allen,35,BOS,SG,80,80,2890,16.4,.615,.387,.224,2.3,9.0,5.8,12.7,1.4,0.4,9.8,19.8,5.8,4.2,10.0,.166,2.3,0.6,2.9,3.6,AS,allenra02
14,Brook Lopez,22,NJN,C,82,82,2889,19.3,.549,.001,.374,7.8,12.3,10.0,8.8,0.9,3.2,10.4,27.3,4.4,1.9,6.3,.105,1.4,-0.9,0.6,1.9,,lopezbr01
15,Chris Paul,25,NOH,PG,80,80,2880,23.7,.578,.197,.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,.232,4.4,2.8,7.1,6.7,MVP-13DPOY-12ASNBA3DEF2,paulch01
16,Mike Conley,23,MEM,PG,81,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,.111,0.7,0.5,1.2,2.3,,conlemi01
17,Amar'e Stoudemire,28,NYK,C,78,78,2870,22.7,.565,.016,.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,5.4,2.6,8.0,.134,2.0,-0.6,1.4,2.4,MVP-9ASNBA2,stoudam01
18,DeMar DeRozan,21,TOR,SG,82,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,.055,-0.9,-1.5,-2.5,-0.3,,derozde01
19,Russell Westbrook,22,OKC,PG,82,82,2847,23.6,.538,.074,.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,.159,4.3,-0.1,4.2,4.4,ASNBA2,westbru01
20,Dwyane Wade,29,MIA,SG,76,76,2823,25.6,.581,.149,.471,5.5,14.4,10.2,23.5,2.1,2.4,12.4,31.6,8.1,4.7,12.8,.218,5.5,1.1,6.6,6.1,MVP-7DPOY-16ASNBA2,wadedw01
21,Elton Brand,31,PHI,PF,81,81,2809,18.5,.553,.001,.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,.161,0.7,0.6,1.3,2.4,,brandel01
22,Chris Bosh,26,MIA,PF,77,77,2795,19.4,.569,.024,.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,.177,1.4,-0.2,1.3,2.3,AS,boshch01
23,Kobe Bryant,32,LAL,SG,82,82,2779,23.9,.548,.217,.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,.178,5.4,-0.2,5.2,5.0,MVP-4DPOY-11ASNBA1DEF1,bryanko01
